1512522001	97.278824	
1512525601	96.258295	
1512529201	95.238423	
1512532801	94.362237	
1512536401	93.663603	
1512540001	92.999835	
1512543601	91.499881	
1512547201	90.199930	
1512550801	89.149919	
1512554401	88.249886	
1512558001	87.449883	
1512561601	87.099791	
1512565201	87.249701	
1512568801	88.049627	
1512572401	89.549637	
1512576001	91.749731	
1512579601	94.599809	
1512583201	97.599985	
1512586801	100.650099	
1512590401	103.350186	
1512594001	105.550203	
1512597602	107.200147	
1512598201	108.250101	
1512598201	108.900027	
1512598201	109.199993	
1512598201	109.349960	
1512598201	109.399941	
1512598201	109.399941	
1512598201	109.349960	
1512598201	109.249975	
1512598201	109.099975	
1512598201	108.899960	
1512598201	108.649942	
1512680701	108.349942	
1512680701	108.099924	
1512680701	107.899909	
1512680701	107.749909	
1512680701	107.649924	
1512680701	107.599942	
1512680701	107.599942	
1512680701	107.400016	
1512680701	107.100040	
1512680701	106.849955	
1512680701	106.549886	
1512680701	105.999947	
1512684001	105.150107	
1512687601	104.300111	
1512691201	103.200041	
1512694801	101.450090	
1512698401	99.250141	
1512702001	97.000030	
1512705601	94.749840	
1512709201	92.449761	
1512712801	90.299826	
1512716401	88.649849	
1512720001	87.399835	
1512723301	86.349869	
1512727201	85.549899	
1512730801	85.049884	
1512734401	84.949799	
1512738001	85.349695	
1512741601	86.399628	
1512745201	88.149645	
1512748801	90.499762	
1512752401	93.299913	
1512756001	96.350016	
1512759601	99.150143	
1512763201	101.250309	
1512766801	102.600365	
1512770401	103.200274	
1512774001	103.100089	
1512777601	102.200034	
1512781201	100.800064	
1512784801	99.300010	
1512788401	97.599973	
1512792001	95.799930	
1512795601	93.999910	
1512799201	92.349887	
1512802801	90.899847	
1512806401	89.599863	
1512810001	88.599867	
1512813601	87.849868	
1512817201	87.199920	
1512820801	86.899877	
1512824401	87.599562	
1512828001	88.899464	
1512831601	90.899569	
1512835201	93.699788	
1512838801	97.349909	
1512842401	101.399899	
1512846001	104.500280	
1512849601	107.350382	
1512853201	109.650270	
1512853801	111.250064	
1512853801	112.099964	
1512853801	112.400062	
1512853801	112.799991	
1512853801	112.949958	
1512853801	112.999939	
1512853801	112.899976	
1512853801	112.700006	
1512853801	112.400007	
1512853801	111.999977	
1512853801	111.499940	
1512937201	110.899940	
1512937201	110.399904	
1512937201	109.999874	
1512937201	109.699874	
1512937201	109.499905	
1512937201	109.399941	
1512937201	109.399941	
1512937201	109.449923	
1512937201	109.549908	
1512937201	109.749889	
1512937201	109.999908	
1512937201	110.199978	
1512939601	110.250060	
1512943201	110.000130	
1512946801	109.300168	
1512950401	108.000183	
1512954001	106.150147	
1512957601	103.900048	
1512961201	101.449912	
1512964801	98.899847	
1512968401	96.499826	
1512972001	94.449809	
1512975601	92.749817	
1512979202	91.399829	
1512982801	90.249900	
1512986401	89.349934	
1512990001	88.699897	
1512993601	88.349816	
1512997202	88.499694	
1513000801	89.199644	
1513004401	90.599658	
1513008001	92.749706	
1513011601	95.599760	
1513015201	98.799884	
1513018801	101.900101	
1513022401	104.600300	
1513026001	106.650373	
1513029601	107.750342	
1513033201	107.700306	
1513036801	106.650251	
1513040401	104.900133	
1513044001	102.699982	
1513047601	100.249879	
1513051201	97.849825	
1513054801	95.649830	
1513058401	93.749846	
1513062001	92.099880	
1513065601	90.649918	
1513069201	89.399915	
1513072801	88.299901	
1513076401	87.399868	
1513080001	86.799813	
1513083601	86.699728	
1513087201	87.349609	
1513090801	88.799559	
1513094401	90.999643	
1513098001	93.999754	
1513101601	97.649844	
1513105201	101.400008	
1513108801	104.750233	
1513112401	107.300454	
1513116001	108.950475	
1513119601	109.400375	
1513123201	108.450327	
1513126801	106.600192	
1513130401	104.100051	
1513134001	101.449845	
1513137601	98.699776	
1513141201	96.149811	
1513144801	94.099806	
1513148401	92.349854	
1513152001	90.949863	
1513155601	89.699915	
1513159201	88.749901	
1513162801	87.999868	
1513166401	87.499831	
1513170001	87.599706	
1513173601	88.349615	
1513177201	89.849592	
1513180801	92.049688	
1513184401	95.049775	
1513188001	98.499884	
1513191601	101.750123	
1513195201	104.550330	
1513198801	106.600424	
1513202402	107.750342	
1513206001	107.750254	
1513209601	106.800184	
1513213201	105.250081	
1513216801	103.250000	
1513220401	101.099909	
1513224001	98.899880	
1513227601	96.799881	
1513231201	94.799912	
1513234801	92.999913	
1513238401	91.449866	
1513242001	90.049851	
1513245601	88.799882	
1513249201	87.799898	
1513252801	87.199831	
1513256401	87.149694	
1513260001	87.749594	
1513263601	89.049611	
1513267201	91.249651	
1513270801	94.249727	
1513274401	95.805197	
1513278001	97.599126	
1513281601	99.567535	
1513285201	101.834710	
1513288801	104.093456	
